,name,categories,genres,steamspy_tags,time_engaged_index,time_engaged_category,player_acclaim_index,player_acclaim_category,adopters_choice_index,adopters_choice_category,game_nexus_index,game_nexus_category
119,Through the Mirror,Single-player;Steam Achievements;Full controller support,Action;Casual;Indie,Casual;Action;Indie,0.0378125,Average,0.5956250000000001,AboveAverage,0.12281250000000002,Average,0.24956250000000002,Average
120,Blockara,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,0.03208333333333334,Mediocre,0.4925,Mediocre,0.11708333333333334,Mediocre,0.21175,Mediocre
121,One Finger Death Punch 2,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,0.05775928297055058,Excellent,0.8696670934699104,Masterpiece,0.2277592829705506,Excellent,0.38121126760563384,Outstanding
122,The Bureau: XCOM Declassified,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,Action;Tactical;Sci-fi,0.3862113267229289,Masterpiece,0.6800891618182645,Excellent,0.7271737099232207,Masterpiece,0.5918464854932566,Masterpiece
123,Call of Duty®: WWII,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases;Steam Cloud;Valve Anti-Cheat enabled,Action,World War II;FPS;Multiplayer,0.39754802006570755,Masterpiece,0.5570455753471967,Average,0.5870838734427845,Masterpiece,0.5087535647223772,Masterpiece
124,Guilty Gear X2 #Reload,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action,Fighting;2D Fighter;Great Soundtrack,0.4001411260711728,Masterpiece,0.8217115845629135,Masterpiece,0.332729090033373,Outstanding,0.5130119942202616,Masterpiece
125,Man in a Maze: Deathmatch,Single-player;Multi-player;Full controller support,Action,Action,0.03178571428571429,Mediocre,0.48714285714285716,Mediocre,0.1167857142857143,Mediocre,0.2097857142857143,Mediocre
126,Darkest of Days,Single-player;Partial Controller Support,Action,Action;FPS;Time Travel,0.03985477178423237,AboveAverage,0.6323858921161826,Good,0.12485477178423238,AboveAverage,0.2630414937759336,AboveAverage
127,Mafia II,Single-player;Steam Achievements;Partial Controller Support,Action,Action;Open World;Crime,0.4950395508347877,Masterpiece,0.9099214149556741,Masterpiece,0.7449979455679191,Masterpiece,0.7094864407482657,Masterpiece
128,ROGO,Single-player;Steam Achievements,Action,Action,0.035769230769230775,BelowAverage,0.5588461538461539,Average,0.12076923076923078,BelowAverage,0.2360769230769231,Average
129,Gun Metal,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action,Action;Mechs;Robots,0.38034622731776596,Masterpiece,0.7257655534587514,Outstanding,0.5055848305671852,Masterpiece,0.5318598817434218,Masterpiece
130,Day of Defeat: Source,Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Valve Anti-Cheat enabled;Stats;Includes Source SDK,Action,FPS;World War II;Multiplayer,0.5114414854765539,Masterpiece,0.8700085936812002,Masterpiece,0.7884973725872503,Masterpiece,0.7160826590758514,Masterpiece
131,time of the zombies,Single-player,Action,Action;Gore;Violent,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
132,Sniper: Ghost Warrior,Single-player;Multi-player;Steam Achievements;Partial Controller Support,Action,Action;Sniper;FPS,0.3428098459637508,Outstanding,0.5485588981787738,Average,0.6732299339022382,Masterpiece,0.5163175637547717,Masterpiece
133,Senko no Ronde 2 旋光の輪舞２,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,Action;Fighting;Shoot 'Em Up,0.0374074074074074,Average,0.5883333333333334,AboveAverage,0.12240740740740741,Average,0.2468888888888889,Average
134,Warhammer: Vermintide 2,Single-player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action,Co-op;Gore;First-Person,0.5251282784887713,Masterpiece,0.7334740559666232,Outstanding,0.7372948597081788,Masterpiece,0.6586460740739792,Masterpiece
135,Izanami's Dream Battle,Single-player;Steam Achievements;Full controller support;Steam Cloud;Includes level editor,Action,Action;Bullet Hell;Anime,0.03530303030303031,BelowAverage,0.5504545454545455,Average,0.12030303030303031,BelowAverage,0.233,BelowAverage
136,Exile's End,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Action;Metroidvania;Platformer,0.03674603174603175,Average,0.5764285714285714,AboveAverage,0.12174603174603175,Average,0.24252380952380953,Average
137,Mooch,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure;Casual;Indie,Adventure;Indie;Casual,0.04805555555555556,Excellent,0.78,Outstanding,0.13305555555555557,Good,0.3171666666666667,Excellent
138,Detective Holmes: Trap for the Hunter. Hidden objects. 探し物,Single-player;Steam Achievements;Steam Leaderboards,Adventure;Casual;Indie,Casual;Indie;Adventure,0.038636363636363635,Average,0.6104545454545455,AboveAverage,0.12363636363636366,Average,0.255,AboveAverage
139,Club Life,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Nudity;Indie;Adventure,0.04897637795275591,Excellent,0.7115748031496063,Excellent,0.21897637795275593,Excellent,0.32324409448818897,Excellent
140,Tentacult!,Single-player;Steam Achievements;Partial Controller Support,Adventure;Casual;Indie,Adventure;Casual;Indie,0.039745762711864405,AboveAverage,0.6304237288135593,Good,0.12474576271186441,AboveAverage,0.2623220338983051,AboveAverage
141,Detective Sherlock Pug - Hidden Object. Relaxing games,Single-player;Steam Achievements;Steam Leaderboards,Adventure;Casual;Indie,Indie;Casual;Adventure,0.03795454545454545,Average,0.5981818181818181,AboveAverage,0.12295454545454546,Average,0.2505,Average
142,Entwined: The Perfect Murder,Single-player,Adventure;Casual;Indie,Adventure;Indie;Casual,0.03326086956521739,BelowAverage,0.513695652173913,BelowAverage,0.1182608695652174,BelowAverage,0.21952173913043477,Mediocre
143,Olav: the story of one boy,Single-player;Steam Trading Cards,Adventure;Casual;Indie,Adventure;Indie;Casual,0.36760493530169286,Outstanding,0.551102573034002,Average,0.13782671096503657,Good,0.34865629236924134,Excellent
144,Crazy Ball Adventures,Single-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Adventure;Casual;Indie,Adventure;Indie;Casual,0.04528776978417266,Good,0.7301798561151079,Outstanding,0.13028776978417267,Good,0.2988992805755396,Good
145,Balloon Strike,Single-player;Steam Achievements;Partial Controller Support,Adventure;Casual;Indie,Adventure;Indie;Casual,0.02880952380952381,Unacceptable,0.43357142857142855,Subpar,0.11380952380952382,Unacceptable,0.19014285714285714,Unacceptable
146,Peregrin,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Casual;Adventure;Indie,0.043271604938271604,Good,0.6938888888888889,Excellent,0.1282716049382716,AboveAverage,0.2855925925925926,Good
147,Welcome Back To 2007,Single-player;Steam Achievements,Adventure;Casual;Indie,Indie;Adventure;Casual,0.0412962962962963,AboveAverage,0.6583333333333334,Good,0.1262962962962963,AboveAverage,0.27255555555555555,AboveAverage
148,imprint-X,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Indie;Casual;Adventure,0.03735294117647059,Average,0.5873529411764706,AboveAverage,0.12235294117647061,Average,0.2465294117647059,Average
149,Delicious - Moms vs Dads,Single-player;Steam Achievements,Adventure;Casual;Indie,Casual;Adventure;Indie,0.03307017543859649,BelowAverage,0.5102631578947369,BelowAverage,0.1180701754385965,BelowAverage,0.21826315789473685,Mediocre
150,Dark Hill Museum of Death,Single-player;Steam Achievements,Adventure;Casual;Indie,Adventure;Indie;Casual,0.037258064516129036,Average,0.5856451612903226,AboveAverage,0.12225806451612904,Average,0.24590322580645163,Average
151,All the Delicate Duplicates,Single-player;Partial Controller Support,Indie,Indie;Walking Simulator;Nonlinear,0.03937500000000001,AboveAverage,0.62375,Good,0.12437500000000001,AboveAverage,0.259875,AboveAverage
152,Steel Dungeon 钢铁地牢,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Indie,Indie;Rogue-lite;Top-Down Shooter,0.03564516129032258,BelowAverage,0.5566129032258065,Average,0.1206451612903226,BelowAverage,0.23525806451612905,Average
153,In Between,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie,Indie;2D;Puzzle-Platformer,0.3409611167320069,Outstanding,0.8097209727874795,Masterpiece,0.32898326786944665,Outstanding,0.4882895679383479,Masterpiece
154,Drunkn Bar Fight on Halloween,Single-player,Indie,Indie;Violent;VR,0.03878378378378379,Average,0.6131081081081081,Good,0.1237837837837838,Average,0.25597297297297295,AboveAverage
155,Absolute VR Experiences,Single-player,Indie,Indie;Early Access;Exploration,0.025833333333333337,Unacceptable,0.38,Unacceptable,0.11083333333333334,Unacceptable,0.1705,Unacceptable
156,Until I Have You,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats,Indie,Indie;Platformer;Cyberpunk,0.04200787401574803,Good,0.6711417322834646,Excellent,0.12700787401574803,AboveAverage,0.277251968503937,Good
157,Mind Games,Single-player;Steam Achievements;Steam Trading Cards,Indie,Indie;Puzzle;Singleplayer,0.04084905660377358,AboveAverage,0.6502830188679245,Good,0.1258490566037736,AboveAverage,0.26960377358490567,AboveAverage
158,Blind Men,Single-player;Steam Achievements,Indie,Indie;Visual Novel;Romance,0.04111111111111111,AboveAverage,0.655,Good,0.12611111111111112,AboveAverage,0.2713333333333333,AboveAverage
159,The Tape,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie,Indie;Horror;First-Person,0.36226088940514467,Outstanding,0.5464812900981479,Average,0.4057232726054365,Outstanding,0.43377359919588054,Outstanding
160,Last Day of FEAR,Single-player;Steam Achievements,Indie,Indie;Gore;Violent,0.03113636363636364,Mediocre,0.47545454545454546,Mediocre,0.11613636363636365,Mediocre,0.20550000000000002,Subpar
161,Seeders,Single-player;Multi-player;Co-op;Shared/Split Screen;Full controller support;Steam Trading Cards,Indie,Indie;Puzzle;Puzzle-Platformer,0.03245098039215687,Mediocre,0.4991176470588236,BelowAverage,0.11745098039215687,Mediocre,0.21417647058823533,Mediocre
162,Sparky's Hunt,Single-player,Indie,Indie;Horror,0.03258620689655173,Mediocre,0.501551724137931,BelowAverage,0.11758620689655173,Mediocre,0.2150689655172414,Mediocre
163,Blind Boris,Single-player;Steam Achievements,Indie,Indie;Horror;Pixel Graphics,0.030675675675675678,Subpar,0.46716216216216216,Subpar,0.11567567567567569,Subpar,0.20245945945945945,Subpar
164,Temporality,Single-player,Indie,Indie;Side Scroller;2D,0.043961038961038965,Good,0.7062987012987013,Excellent,0.12896103896103897,AboveAverage,0.29014285714285715,Good
165,Jane Angel: Templar Mystery,Single-player,Casual,Casual;Hidden Object,0.03672413793103448,Average,0.49103448275862066,Mediocre,0.2067241379310345,Excellent,0.24237931034482757,Average
166,Fruit Lockers Reborn! 2,Single-player,Casual,Casual;Match 3;Mouse only,0.033,Mediocre,0.5090000000000001,BelowAverage,0.11800000000000002,BelowAverage,0.21780000000000002,Mediocre
167,Sakura Day 2 Mahjong,Single-player,Casual,Casual,0.031190476190476196,Mediocre,0.4764285714285715,Mediocre,0.1161904761904762,Mediocre,0.20585714285714288,Subpar
168,Rescue Quest Gold,Single-player;Steam Achievements;Steam Trading Cards,Casual,Casual;Puzzle;Match 3,0.04250000000000001,Good,0.68,Excellent,0.1275,AboveAverage,0.28049999999999997,Good
169,Mahsung Deluxe,Single-player,Casual,Casual;Puzzle,0.36191590276896135,Outstanding,0.48288421682049787,Mediocre,0.3128842168204979,Outstanding,0.3820358310152858,Outstanding
170,Tales From The Dragon Mountain 2: The Lair,Single-player;Steam Cloud,Casual,Casual;Point & Click;Hidden Object,0.024117647058823532,Unacceptable,0.34911764705882353,Unacceptable,0.10911764705882354,Unacceptable,0.15917647058823528,Unacceptable
171,Koi-Koi Japan [Hanafuda playing cards],Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Casual,Casual;Card Game;Anime,0.3965672295032282,Masterpiece,0.8651778136645601,Masterpiece,0.3348286864825152,Outstanding,0.5268693307846002,Masterpiece
172,Bomb Riders,Single-player,Casual,Casual,0.033,Mediocre,0.5090000000000001,BelowAverage,0.11800000000000002,BelowAverage,0.21780000000000002,Mediocre
173,Luxor 3,Single-player,Casual,Casual;Match 3;Puzzle,0.320188087246213,Outstanding,0.6740672968366759,Excellent,0.23127659916225735,Excellent,0.40442555447089823,Outstanding
174,Tales From The Dragon Mountain: The Strix,Single-player;Steam Cloud,Casual,Casual;Hidden Object;Point & Click,0.026250000000000002,Unacceptable,0.3875,Unacceptable,0.11125000000000002,Unacceptable,0.17325000000000002,Unacceptable
175,A Boy and His Blob,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure,Adventure;Puzzle-Platformer;Puzzle,0.3261222644532308,Outstanding,0.635786985706339,Good,0.3190478552715563,Outstanding,0.42271584479227153,Outstanding
176,The Art Theft by Jay Doherty,Single-player,Adventure,Adventure;VR,0.039848484848484855,AboveAverage,0.6322727272727273,Good,0.12484848484848486,AboveAverage,0.263,AboveAverage
177,LEGO® Star Wars™ - The Complete Saga,Single-player;Shared/Split Screen;Full controller support;Steam Cloud,Adventure,LEGO;Star Wars;Adventure,0.40113502329274386,Masterpiece,0.875715989927734,Masterpiece,0.6040447901694989,Masterpiece,0.6206956151186924,Masterpiece
178,Lost Horizon 2,Single-player;Full controller support;Steam Trading Cards,Adventure,Adventure;Point & Click,0.0328448275862069,Mediocre,0.42120689655172416,Unacceptable,0.20284482758620692,Good,0.21677586206896554,Mediocre
179,LOOM™,Single-player;Steam Cloud,Adventure,Adventure;Point & Click;Classic,0.22323139561495298,Outstanding,0.8038307481366467,Masterpiece,0.41195063914482105,Outstanding,0.4748742183558188,Outstanding
180,Call of Cthulhu: Shadow of the Comet,Single-player,Adventure,Adventure;Point & Click;Lovecraftian,0.04071428571428572,AboveAverage,0.6478571428571429,Good,0.12571428571428572,AboveAverage,0.26871428571428574,AboveAverage
181,Loading Human: Chapter 1,Single-player;Full controller support,Adventure,Adventure;VR,0.029444444444444447,Subpar,0.36000000000000004,Unacceptable,0.19944444444444448,Good,0.19433333333333336,Subpar
182,Steam Prison,Single-player;Steam Cloud,Adventure,Otome;Adventure;Visual Novel,0.045259740259740264,Good,0.7296753246753247,Outstanding,0.13025974025974027,Good,0.2987142857142857,Good
183,Dangerous Relationship,Single-player;Steam Achievements;Steam Trading Cards,Adventure,Adventure;Female Protagonist;Visual Novel,0.030362318840579713,Subpar,0.4615217391304348,Subpar,0.11536231884057972,Subpar,0.2003913043478261,Subpar
184,Alice - Behind the Mirror,Single-player,Adventure;Casual,Adventure;Casual;Hidden Object,0.034629629629629635,BelowAverage,0.5383333333333333,Average,0.11962962962962964,BelowAverage,0.22855555555555557,BelowAverage
185,Dreamwalker: Never Fall Asleep,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Adventure;Hidden Object;Female Protagonist,0.03530303030303031,BelowAverage,0.5504545454545455,Average,0.12030303030303031,BelowAverage,0.233,BelowAverage
186,Myst IV: Revelation,Single-player,Adventure;Casual,Adventure;Casual;Puzzle,0.033205128205128207,BelowAverage,0.5126923076923077,BelowAverage,0.11820512820512821,BelowAverage,0.21915384615384617,Mediocre
187,Elisa: the Innkeeper,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual,Adventure;Casual;Visual Novel,0.03978260869565217,AboveAverage,0.6310869565217392,Good,0.12478260869565219,AboveAverage,0.26256521739130434,AboveAverage
188,World Keepers: Last Resort,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual,Casual;Adventure;Hidden Object,0.039117647058823535,AboveAverage,0.6191176470588236,Good,0.12411764705882354,AboveAverage,0.25817647058823534,AboveAverage
189,Love Story: The Beach Cottage,Single-player,Adventure;Casual,Adventure;Casual;Hidden Object,0.031190476190476196,Mediocre,0.4764285714285715,Mediocre,0.1161904761904762,Mediocre,0.20585714285714288,Subpar
190,My Personal Angel,Steam Achievements,Adventure;Casual,Adventure;Casual;Visual Novel,0.030000000000000002,Subpar,0.455,Subpar,0.11500000000000002,Subpar,0.198,Subpar
